nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;place_id;place_name;rating;user_ratings_total;geopoints
Banque Populaire;17807;Banque Populaire Occitane;00266;AUCH CENTRE AFFAIRES AUCH PYRENEES;35 ter, ave des Pyrénées;ChIJYT47THGDqRIRUkNuqSr28F4;Banque Populaire Occitane - Centre d'affaires;0.0;0.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00024;PONTIVY;75, ave du Général de Gaulle;ChIJd2GUYeLMEUgROyrNVcm-dMU;Banque Populaire Grand Ouest;2.6;7.0;
Banque Populaire;17807;Banque Populaire Occitane;00469;FIGEAC CENTRE AFFAIRES;Pl Léon Besombes;ChIJgVXF3tQWrRIRrkm45fslFjA;Banque Populaire Occitane;2.0;15.0;
Banque Populaire;17807;Banque Populaire Occitane;00399;TOULOUSE ONCOPOLE;5, rue Joliot Curie;ChIJUYKnIEG7rhIRIpjfu1_q0y8;Banque Populaire Occitane;4.5;2.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00027;LORIENT BOVE;12, cours de la Bôve;ChIJyVdnf1BeEEgRb7NvH7usAk8;Banque Populaire Grand Ouest;4.0;4.0;
Banque Populaire;10107;BRED-Banque Populaire;00126;PARIS ST OUEN;117, ave de Saint Ouen;ChIJ3c8xCFVu5kcRYWSBHKmOk14;BRED-Banque Populaire;2.2;33.0;
Banque Populaire;10107;BRED-Banque Populaire;00129;PARIS MOZART;46, ave Mozart;ChIJ_QG_jax65kcR4F92Qo3V11s;BRED-Banque Populaire;2.5;19.0;
Banque Populaire;17807;Banque Populaire Occitane;00689;BALMA NEXT INNOV;43, avenue Georges Pompidou;ChIJWyayWsejrhIR9XJGMStCUg8;Banque Populaire Occitane - Centre d'affaires;5.0;1.0;
Banque Populaire;17807;Banque Populaire Occitane;00004;MONTAUBAN;18, pl Franklin Roosevelt;ChIJQcQRbuMNrBIR-J11UObGLqE;Banque Populaire Occitane;2.3;13.0;
Banque Populaire;16607;Banque Populaire du Sud;00298;PRIVAS LE LAC;ZAC LA FUGIERE;ChIJCYUPgvY6tRIRuuargfLsFk4;Banque Populaire du Sud;1.8;5.0;
Banque Populaire;16607;Banque Populaire du Sud;00094;PERPIGNAN MASSILIA;Rue Alfred Eisenstaedt;ChIJKV_1jYdvsBIRxPwJWlrTc1A;Banque Populaire du Sud;4.0;1.0;
Banque Populaire;16607;Banque Populaire du Sud;00095;LEZIGNAN GAUJAC;2, rue des Romains ZI des Corbières;ChIJ566M4z_KsRIRgLU2EjJbwu4;Banque Populaire du Sud;2.5;11.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00038;NANTES ROND POINT DE PARIS;1, rue du Général Buat;ChIJ59pX-CXsBUgRe5P1LXYpW7U;Banque Populaire Grand Ouest;3.9;39.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00041;AUDIERNE;1, rue du 14 Juillet;ChIJbeyaXnngFkgRrXkadmL5ZJc;Banque Populaire Grand Ouest;5.0;2.0;
Banque Populaire;10107;BRED-Banque Populaire;00137;PARIS PARMENTIER;10-12, ave Parmentier;ChIJiy-Gafdt5kcRq98Y_8pt74M;BRED-Banque Populaire;2.3;17.0;
Banque Populaire;17807;Banque Populaire Occitane;00007;MURET MERCADIEU;40, avenue de Pyrénées;ChIJTS1wd8vJrhIRhKogJYgO6bM;Banque Populaire Occitane;3.9;11.0;
Banque Populaire;17807;Banque Populaire Occitane;00009;TOULOUSE JOLIMONT;7, pl Commerciale Jolimont;ChIJd7lqNr-8rhIRiu9N3a8AGVM;Banque Populaire Occitane;2.5;11.0;
Banque Populaire;16607;Banque Populaire du Sud;00360;CANET LES ALIZES;6, rue Neptune;ChIJm-x2SXljsBIRnmWWi4AdPbc;Banque Populaire du Sud;3.0;8.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00043;CONCARNEAU;2, place du Général de Gaulle;ChIJkwy97CHbEEgRpYNjNuH0Lzs;Banque Populaire Grand Ouest;2.8;12.0;
Banque Populaire;10107;BRED-Banque Populaire;00152;PARIS VILLIERS;102, bd des Batignolles;ChIJrUUTybZv5kcR5cf-INxYEB0;BRED-Banque Populaire;1.2;17.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00046;PONT L'ABBE;4, rue Jean Jaures;ChIJD3wCacItF0gRzb5y3Xvdun0;Banque Populaire Grand Ouest;3.8;12.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00047;QUIMPER GARE;27 bis, ave de la Gare;ChIJISjHPuzVEEgRZBRBMjnKC-Q;Banque Populaire Grand Ouest;4.3;21.0;
Banque Populaire;10107;BRED-Banque Populaire;00154;PARIS LA FAYETTE;74, rue La Fayette;ChIJR_gHly9u5kcRDRyJQERwheE;BRED-Banque Populaire;2.3;12.0;
Banque Populaire;17807;Banque Populaire Occitane;00018;FLEURANCE;7, pl de la République;ChIJUzEqJD7UqxIRC7uvJOzKWrU;Banque Populaire Occitane;2.3;6.0;
Banque Populaire;16607;Banque Populaire du Sud;00001;CERET;16, ave Clemenceau;ChIJrfQQr0-guhIR_D1cLs1FU-g;Banque Populaire du Sud;2.3;3.0;
Banque Populaire;10107;BRED-Banque Populaire;00164;PARIS BELLEVILLE;397, rue des Pyrénées;ChIJfdJqOept5kcR8q5_Y0ydr4o;BRED-Banque Populaire;1.9;31.0;
Banque Populaire;17807;Banque Populaire Occitane;00023;PORTET SUR GARONNE;22, rue Robert Saintigny;ChIJHVdiNga5rhIRpV4GwVG0hjE;Banque Populaire Occitane;2.2;22.0;
Banque Populaire;17807;Banque Populaire Occitane;00025;TOULOUSE BASSO CAMBO;1, ave du Mirail;ChIJf2CuCzm6rhIRmgVMHG6_K_c;Banque Populaire Occitane;3.2;44.0;
Banque Populaire;17807;Banque Populaire Occitane;00026;ST GAUDENS;85, rue de la République;ChIJDcx9mpH8qBIRklSvH-YpCME;Banque Populaire Occitane;3.6;7.0;
Banque Populaire;17807;Banque Populaire Occitane;00027;ARGELES GAZOST;14, rue du Maréchal Foch;ChIJ_WV7327aVw0ROPAs0JtU1S0;Banque Populaire Occitane;5.0;1.0;
Banque Populaire;16607;Banque Populaire du Sud;00009;BOURG MADAME;3, ave Emmanuel Brousse;ChIJXama7aF7pRIRwRDU-tkzESQ;Banque Populaire du Sud;4.0;1.0;
Banque Populaire;16607;Banque Populaire du Sud;00012;PERPIGNAN JOFFRE;143, ave du Maréchal Joffre;ChIJpVfFTPhusBIRVntAmzdqivs;Banque Populaire du Sud;2.5;8.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00066;MACHECOUL;10, pl des Halles;ChIJLVLyLxalBUgRZv3TCz_39M8;Banque Populaire Grand Ouest;4.8;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00068;PORNIC CENTRE;12, rue du Maréchal Foch;ChIJ179CuLdyBUgRDvNIXj3S6eQ;Banque Populaire Grand Ouest;3.8;4.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00069;PORNIC EUROPE;Rue du Traité de Rome;ChIJ179CuLdyBUgRDvNIXj3S6eQ;Banque Populaire Grand Ouest;3.8;4.0;
Banque Populaire;10107;BRED-Banque Populaire;00174;PARIS BEL AIR;31, rue du Rendez-Vous;ChIJXZ9XJHty5kcRJ3HrmOHKzcg;BRED-Banque Populaire;2.1;15.0;
Banque Populaire;16607;Banque Populaire du Sud;00013;RIVESALTES;7, ave Gambetta;ChIJEyfUQUJpsBIRv7Ru1h1gBBU;Banque Populaire du Sud;3.8;6.0;
Banque Populaire;16607;Banque Populaire du Sud;00015;CANET PLAGE;7, ave de la Méditerranée;ChIJU807E25jsBIR68CRnF0LcD4;Banque Populaire du Sud;2.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00128;VANNES MENIMUR;22, pl Auffret;ChIJ0-7rK5seEEgRaXf78WgLHXc;Banque Populaire Grand Ouest;4.2;5.0;
Banque Populaire;10107;BRED-Banque Populaire;00178;PARIS ST MARTIN;33, bd Saint Martin;ChIJlbvIuxpu5kcRsslpWDMARZw;BRED-Banque Populaire;1.8;10.0;
Banque Populaire;17807;Banque Populaire Occitane;00035;TOURNEFEUILLE;6, bd Vincent Auriol;ChIJ0fNdwYuwrhIRNJKLxOacYJU;Banque Populaire Occitane;3.8;13.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00133;ST NAZAIRE OCEANE;5, pl Pierre Bourdan;ChIJcY64r1NvBUgRSN5tMin_gKI;Banque Populaire Grand Ouest;3.5;13.0;
Banque Populaire;10107;BRED-Banque Populaire;00181;PARIS LOUVRE;24, rue du Louvre;ChIJVeFg2x1u5kcRQXrq9gOD4LI;BRED-Banque Populaire;1.9;35.0;
Banque Populaire;10107;BRED-Banque Populaire;00182;PARIS GRANDES ECOLES;4, route de la Pyramide;ChIJhTCU2SNu5kcRCZjRfLZJiQo;BRED-Banque Populaire;2.1;23.0;
Banque Populaire;17807;Banque Populaire Occitane;00042;BAGNERES DE BIGORRE;37, rue du Maréchal Foch;ChIJ7-ga69UxqBIRp6HzyjXdvzo;Banque Populaire Occitane;3.6;5.0;
Banque Populaire;16607;Banque Populaire du Sud;00023;BOMPAS;5bis, ave Pasteur;ChIJS0-SfF5vsBIR3iJF9A_wCPQ;Banque Populaire du Sud;3.1;10.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00142;CROZON;21, rue Alsace Lorraine;ChIJ53DeUU_BFkgRkDQgNFzRd_w;Banque Populaire Grand Ouest;0.0;0.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00144;CHATEAULIN;20, quai Carnot;ChIJ1aTb9I8xEUgRMsrSuWX_i2c;Banque Populaire Grand Ouest;5.0;2.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00190;AGENCE GRANDES ENTREPRISES NANTES;24, rue de la Rabotière;ChIJm_cxOr3sBUgRJ6QxmgtJaiY;Banque Populaire Grand Ouest - Siège Nantes Yris;3.6;11.0;
Banque Populaire;10107;BRED-Banque Populaire;00202;NOGENT SUR MARNE BALTARD;1, ave de Joinville;ChIJT6za6EAN5kcR0cgnAww1m60;BRED-Banque Populaire;1.4;10.0;
Banque Populaire;17807;Banque Populaire Occitane;00044;CASTANET TOLOSAN;13, ave de Toulouse;ChIJ0e4kxku-rhIRSQMlLyGmmXw;Banque Populaire Occitane;3.0;16.0;
Banque Populaire;17807;Banque Populaire Occitane;00047;TARBES LA PROVIDENCE;42 ter, rue Alsace Lorraine;ChIJIX0-PAfUqRIRAKipalL5UNc;Banque Populaire Occitane;2.0;4.0;
Banque Populaire;16607;Banque Populaire du Sud;00028;MILLAS;46, ave Jean Jaurès;ChIJPf5atfURsBIRB_T54hKl0mQ;Banque Populaire du Sud;1.0;3.0;
Banque Populaire;16607;Banque Populaire du Sud;00032;PORT LA NOUVELLE;193, bd du Monument aux Morts;ChIJcyba3eJWsBIRp6V3xIZYFHM;Banque Populaire du Sud;2.9;9.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00192;STE LUCE SUR LOIRE;2, rue du Maréchal de Lattre de Tassigny;ChIJyzwOXoTvBUgRvcdimCFZk30;Banque Populaire Grand Ouest;3.1;17.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00223;PLOUAY;6, pl de l'Eglise;ChIJ_wqBxCdREEgRgBFQqrCFyIo;Banque Populaire Grand Ouest;4.5;2.0;
Banque Populaire;10107;BRED-Banque Populaire;00210;BOULOGNE BILLANCOURT PRINCIPALE;78 bis, rte de la Reine;ChIJ3R8bFN165kcRR34xvSTCias;BRED-Banque Populaire;2.4;24.0;
Banque Populaire;17807;Banque Populaire Occitane;00072;PLAISANCE DU TOUCH;Rue Pierre Loti;ChIJY5vdfD-xrhIR-f9Lf58kAuY;Banque Populaire Occitane;3.7;7.0;
Banque Populaire;17807;Banque Populaire Occitane;00073;BLAGNAC MAIRIE;17, rue Prosper Ferradou;ChIJ-4osaS6lrhIRSWxvcAc_y8k;Banque Populaire Occitane;4.7;69.0;
Banque Populaire;17807;Banque Populaire Occitane;00074;CASTELGINEST;14, rue du Pont Vieil;ChIJcwx03BakrhIR-U9_YVUCHMc;Banque Populaire;2.6;14.0;
Banque Populaire;17807;Banque Populaire Occitane;00076;BALMA;6, ave de Toulouse;ChIJGTr2cz29rhIR2UClEN34SWE;Banque Populaire Occitane;2.8;14.0;
Banque Populaire;16607;Banque Populaire du Sud;00036;CASTELNAUDARY;33, rue de Dunkerque;ChIJEdKnjINarhIRjs6UGS4JY4g;Banque Populaire du Sud;2.4;8.0;
Banque Populaire;10107;BRED-Banque Populaire;00211;BEZONS;72 bis, rue Edouard Vaillant;ChIJ0W9aShZk5kcRgvC52Gs2CUw;BRED-Banque Populaire;2.0;23.0;
Banque Populaire;10107;BRED-Banque Populaire;00214;PARIS MIRABEAU;11-13, rue Gros;ChIJe-MPXgdw5kcRB70z2Vh0ggc;BRED-Banque Populaire;2.3;6.0;
Banque Populaire;17807;Banque Populaire Occitane;00086;TOULOUSE LARDENNE;266, ave de Lardenne;ChIJC5sbcGK6rhIRA1JZT5dWxl4;Banque Populaire Occitane;2.9;12.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00277;ARRADON;Immeuble Le Vinci;ChIJ2cH5KNwbEEgROle0GotLBp4;Banque Populaire Grand Ouest;5.0;2.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00289;ST HERBLAIN;12, rue de l'Hôtel de Ville;ChIJyXO0LlCTBUgRydkMDl-6prM;Banque Populaire Grand Ouest;4.0;9.0;
Banque Populaire;10107;BRED-Banque Populaire;00217;NEUILLY PLAISANCE;21, rue du Général de Gaulle;ChIJtZIe6HwS5kcRCQ5twjr32Bs;BRED-Banque Populaire;1.6;24.0;
Banque Populaire;10107;BRED-Banque Populaire;00218;NOISY LE GRAND;167, rue Pierre Brossolette;ChIJuVGGwgAO5kcRL2x9Jl8sCZg;BRED-Banque Populaire;3.2;29.0;
Banque Populaire;16607;Banque Populaire du Sud;00043;NARBONNE STADE;25, ave Maître Hubert Mouly;ChIJD9OGVoSrsRIRbDRoMyjZ4jo;Banque Populaire du Sud;2.3;10.0;
Banque Populaire;16607;Banque Populaire du Sud;00044;RIEUX MINERVOIS;6, pl du Général Bousquet;ChIJ-a4Xn2fQsRIRo5FgQKymUZE;Banque Populaire du Sud;2.3;3.0;
Banque Populaire;16607;Banque Populaire du Sud;00045;ESPERAZA;2, pl de la République;ChIJ0VX4J6fGrxIRtcIUqGuo-Lk;Banque Populaire du Sud;2.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00299;VALLET;9-10, pl Charles de Gaulle;ChIJ19vXf_0KBkgRt7cgk6dVgac;Banque Populaire Grand Ouest;4.0;13.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00315;LA CHAPELLE SUR ERDRE;18, rue Martin Luther King;ChIJyRUXT-zxBUgRgij3HH3r-uo;Banque Populaire Grand Ouest;3.5;16.0;
Banque Populaire;10107;BRED-Banque Populaire;00222;FONTENAY SOUS BOIS MAIRIE;10, pl du Général Leclerc;ChIJ5wQBulsN5kcRO1U99nIbm7k;BRED-Banque Populaire;1.9;14.0;
Banque Populaire;16607;Banque Populaire du Sud;00046;BRAM;11, ave du Général de Gaulle;ChIJddaovppJrhIRaaEAc7nXsDc;Banque Populaire du Sud;3.0;4.0;
Banque Populaire;16607;Banque Populaire du Sud;00047;SIGEAN;73, rte de Narbonne;ChIJeQmI3qdRsBIRHnDLwoUekIg;Banque Populaire du Sud;1.0;1.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00371;NANTES ST PIERRE;2, pl Saint Pierre;ChIJqdcemafuBUgR8UXgJySoIXs;Banque Populaire Grand Ouest;2.8;16.0;
Banque Populaire;10107;BRED-Banque Populaire;00224;NOGENT SUR MARNE;160 bis, Grande Rue Charles de Gaulle;ChIJkf2Hz20N5kcRKDZ5Tqz2P6o;BRED-Banque Populaire;2.1;14.0;
Banque Populaire;10107;BRED-Banque Populaire;00225;ST MANDE;178, ave Galliéni;ChIJ0esRzoVy5kcRXRVgqSEzDRo;Banque Populaire;1.9;21.0;
Banque Populaire;16607;Banque Populaire du Sud;00053;BPS PAMIERS;72, Boulevard Alsace Lorraine;ChIJUyHNQzAcrxIR-KzSJyRqfL0;Banque Populaire du Sud;2.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00484;ST PHILBERT DE GRAND LIEU;18, rue de l'Hôtel de Ville;ChIJr2hzn6-4BUgRk9h6y9mBqyA;Banque Populaire Grand Ouest;4.2;11.0;
Banque Populaire;17807;Banque Populaire Occitane;00119;TOULOUSE L'ORMEAU;235, ave Saint Exupéry;ChIJW_Sxk7K9rhIR9DdiKJJlvQc;Banque Populaire Occitane;4.3;7.0;
Banque Populaire;17807;Banque Populaire Occitane;00124;LACAUNE;9, ave de Naurois;ChIJp-ASBJz2sRIRYCRU9ccFPy8;Banque Populaire Occitane;4.0;1.0;
Banque Populaire;17807;Banque Populaire Occitane;00126;MONTREJEAU;46, rue du Barry;ChIJcwZ5HGVWqBIRlacwpOI7a7E;Banque Populaire Occitane;3.0;2.0;
Banque Populaire;16607;Banque Populaire du Sud;00061;TOULOUGES;6, ave Jules Ferry;ChIJ2XLKXnZysBIRrRgjuHZHRWo;Banque Populaire du Sud;4.0;3.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00488;BOUAYE;4, pl des Echoppes;ChIJqwVqBKKVBUgRHO7hFscEtEE;Banque Populaire Grand Ouest;4.4;14.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00880;CHERBOURG PRO PL;1, rue de l'Alma;ChIJ0frm4dyXDEgRB4ViiV9ClQc;Banque Populaire Grand Ouest;3.8;9.0;
Banque Populaire;17807;Banque Populaire Occitane;00134;CASTELSARRASIN;16, pl de la Liberté;ChIJCZDzDrrzqxIRUGIVgDM78wM;Banque Populaire Occitane;1.0;1.0;
Banque Populaire;17807;Banque Populaire Occitane;00140;VILLEFRANCHE DE LAURAGAIS;128, rue de la République;ChIJL3IUe9TzrhIRA351DiMQM64;Banque Populaire Occitane;2.8;9.0;
Banque Populaire;16607;Banque Populaire du Sud;00064;VERNET LES BAINS;3, rue de la Chapelle;ChIJ8W2wHjf_rxIR1ZfiL1Kp4SI;Banque Populaire du Sud;4.0;1.0;
Banque Populaire;16607;Banque Populaire du Sud;00067;PERPIGNAN ST CHARLES;449, ave de Saint Charles;ChIJGRcH3PxtsBIR2yNpo_X83YU;Banque Populaire du Sud;0.0;0.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00627;LORIENT ENTREPRISE;12 et 14, rue du Sous-Marin Vénus;ChIJ3cDk9qlfEEgRqObdpepLxtI;Banque Populaire Grand Ouest - Agence agriculture;5.0;1.0;
Banque Populaire;10107;BRED-Banque Populaire;00240;CHENNEVIERES PINCE-VENT;Ctre Cial;;;;;
Banque Populaire;17807;Banque Populaire Occitane;00202;L'ISLE JOURDAIN;10, Place du Foirail;ChIJieItRr9PqRIRSPu3O1Y2EKI;Banque Populaire Occitane;2.3;16.0;
Banque Populaire;17807;Banque Populaire Occitane;00205;TARBES MARCADIEU;34, pl Marcadieu;ChIJ2-cPkJLTqRIRNIuBjybaZXY;Banque Populaire Occitane;2.9;7.0;
Banque Populaire;17807;Banque Populaire Occitane;00207;RIEUMES;10, pl des Marchands;ChIJz4Yojrk2qRIRDuh41XDEy8A;Banque Populaire Occitane;3.7;9.0;
Banque Populaire;16607;Banque Populaire du Sud;00068;ST LAURENT DE CERDANS;5, rue Joseph Nivet;ChIJm1S0l4yvuhIREACRvY8nLUc;Banque Populaire du Sud;0.0;0.0;
Banque Populaire;16607;Banque Populaire du Sud;00069;CERBERE;8, rue Mitjaville;ChIJZ4kyC7t-uhIRSVwYc6Od0AA;Banque Populaire du Sud;0.0;0.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00633;ST NAZAIRE ENTREPRISES;1bis, Chemin Vert;ChIJJ_5JXxdnBUgRaJj487e4lY8;Banque Populaire Grand Ouest;2.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00636;NANTES EST ENTREPRISES;1, ave de Josselin;ChIJja1B7KnvBUgRE4JcHULCLyk;Banque Populaire;3.5;38.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;10671;PLERIN ARMOR BANQUE PRIVE CM;1, rue des Mimoras;ChIJu552NZADDkgRBuC0cY2OWAM;Banque Populaire Grand Ouest - Espace banque privée;0.0;0.0;
Banque Populaire;10107;BRED-Banque Populaire;00246;PARIS BATIGNOLLES;14, rue des Batignolles;ChIJozJ9HLNv5kcRNlMzTkop_YQ;BRED-Banque Populaire;2.1;16.0;
Banque Populaire;17807;Banque Populaire Occitane;00227;CAUTERETS;24, ave du Général Leclerc;ChIJJ_LdVAjdVw0RO1yy46JN8xA;Banque Populaire Occitane;0.0;0.0;
Banque Populaire;16607;Banque Populaire du Sud;00083;SAILLAGOUSE;29, ave des Comtes de Cerdagne;ChIJT55tjYhjpRIRynQ4WlrvAxU;Banque Populaire du Sud;3.8;4.0;
Banque Populaire;16607;Banque Populaire du Sud;00086;LATOUR BAS ELNE;3, ch du Moulin;ChIJi1kWmep7sBIRWFj5Cd3ibZY;Banque Populaire du Sud;3.4;5.0;
Banque Populaire;17807;Banque Populaire Occitane;00318;EAUZE;2, rue Saint July;ChIJJRmTEY8DqhIRtE0cQvpSj-Y;Banque Populaire Occitane;3.7;7.0;
Banque Populaire;16607;Banque Populaire du Sud;00092;LAROQUE D'OLMES;Ctre Cial Les Castillanes;ChIJaXFKrqunrxIRmhOKP04i2_M;Banque Populaire du Sud;0.0;0.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00808;LES SABLES D'OLONNE LE PORT;8, quai Franqueville;ChIJ3-sbrYxnBEgRu1iCxgWgO8g;Banque Populaire Grand Ouest;3.3;7.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00811;TRELAZE;11, rue Jean Jaurès;ChIJCbA8iALYB0gRcmF_wCqCLGA;Banque Populaire Grand Ouest;2.5;8.0;
Banque Populaire;10107;BRED-Banque Populaire;00268;MAISONS ALFORT HOTEL DE VILLE;1, rue Pasteur;ChIJswvolD1z5kcRBynUDGCoxkk;BRED-Banque Populaire;2.5;65.0;
Banque Populaire;17807;Banque Populaire Occitane;00385;SEYSSES;10, pl de la Libération;ChIJLXvUGUG2rhIR84c_9EFHYPY;Banque Populaire Occitane;4.5;20.0;
Banque Populaire;17807;Banque Populaire Occitane;00398;TOULOUSE RAMONVILLE ST AGNE;226, route de Narbonne;ChIJIxIPFye8rhIR0_c2Cw2DBwE;Banque Populaire Occitane;3.4;9.0;
Banque Populaire;16607;Banque Populaire du Sud;00213;PEROLS;Les Gallines;ChIJS3xv8DilthIRJAuKpv32qwg;Banque Populaire du Sud;3.2;23.0;
Banque Populaire;10107;BRED-Banque Populaire;00271;COURBEVOIE GARE;44, rue de Bezons;ChIJl4oRRAhl5kcR96cRKaa0QsE;BRED-Banque Populaire;1.8;23.0;
Banque Populaire;10107;BRED-Banque Populaire;00274;JOINVILLE LE PONT GARE;33, rue de Paris;ChIJk-5hVi8N5kcRWA2m2GdXpKU;BRED-Banque Populaire;2.0;21.0;
Banque Populaire;17807;Banque Populaire Occitane;00410;MONTECH;7, boulevard de la République;ChIJQ_bjhhUIrBIRfqFoqRnvPq8;Banque Populaire Occitane;4.0;25.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00818;ANGERS ST SERGE;3, ave Jean Joxe;ChIJ5US0Cf54CEgR4qKysGsT81c;Banque Populaire Grand Ouest;4.5;11.0;
Banque Populaire;16607;Banque Populaire du Sud;00224;LATTES;650, ave de Montpellier;ChIJCdV7WACwthIRwRPrpL6oMHI;Banque Populaire du Sud;1.8;12.0;
Banque Populaire;16607;Banque Populaire du Sud;00230;MAUGUIO;8, pl Jules Ferry;ChIJizIPR72jthIRePh9LQPqFvU;Banque Populaire du Sud;3.3;11.0;
Banque Populaire;16607;Banque Populaire du Sud;00232;SETE TASSIGNY;16, quai de Lattre de Tassigny;ChIJ39Rzl5g1sRIR5WdwwRCzMkk;Banque Populaire du Sud;3.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00822;SEVREMOINE-ST MACAIRE EN MAUGES;1, pl Henri Doizy;ChIJldZxx7dqBkgR8B6ePyYVM9s;Banque Populaire Grand Ouest;5.0;10.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00826;AVRILLE;207, ave Pierre Mendès France;ChIJxXi5Wsd-CEgRqD9TcOw4PAk;Banque Populaire Grand Ouest;4.3;9.0;
Banque Populaire;10107;BRED-Banque Populaire;00281;ASNIERES SUR SEINE;1, rue de la Concorde;ChIJL51EkGVv5kcRdCeQ_SjE8W8;BRED-Banque Populaire;2.7;35.0;
Banque Populaire;17807;Banque Populaire Occitane;00502;MIRANDE;9, pl d'Astarac;ChIJV6zEY1CWqRIRZS_8XptRHwc;Banque Populaire Occitane;4.0;4.0;
Banque Populaire;16607;Banque Populaire du Sud;00234;NIMES PROFESSIONS LIBERALES;1, pl de la Maison Carrée;ChIJcW5vAAottBIRFzF2DzRUMTg;Banque Populaire du Sud - Agence professions libérales;3.0;2.0;
Banque Populaire;16607;Banque Populaire du Sud;00240;ST GELY DU FESC;Ctre Cial - ZAC des Vautes;ChIJi2AC19urthIR321acfuDXyg;Banque Populaire du Sud;3.8;25.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00829;BEAUPREAU;5, pl du Maréchal Leclerc;ChIJA65V3-UVBkgRbcMXGz22_K8;Banque Populaire Grand Ouest;4.3;12.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00831;SAUMUR ST LAMBERT;134, Rte de Rouen St Lambert;ChIJzTJUdjn3B0gRMCGcFXIxtqU;Banque Populaire Grand Ouest;4.1;22.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00832;LA ROCHE SUR YON POINT DU JOUR;Résidence Fleur d'Epée;ChIJp8qeFusvBEgR2vm1BheQXlc;Banque Populaire Grand Ouest;4.7;13.0;
Banque Populaire;17807;Banque Populaire Occitane;00603;GRAULHET;10, pl de la République;ChIJ1X-bih14rhIRs3MEolW1KWU;Banque Populaire Occitane;3.5;17.0;
Banque Populaire;17807;Banque Populaire Occitane;00604;RODEZ CITE;2, pl de la Cité;ChIJN_j_KXh9shIRkQhaV0OOEUo;Banque Populaire Occitane;4.7;3.0;
Banque Populaire;17807;Banque Populaire Occitane;00605;RABASTENS;36, promenade des Lices;ChIJLRq9ZQ8prBIRXIGGVhkvWdE;Banque Populaire Occitane;2.6;10.0;
Banque Populaire;16607;Banque Populaire du Sud;00241;BPS BEZIERS POLYGONE;Rond Point Neil Alden Amstrong;ChIJa95kUfUOsRIR4y08K6WFMpE;Banque Populaire du Sud;2.8;9.0;
Banque Populaire;16607;Banque Populaire du Sud;00242;PEZENAS;28, ave du Maréchal Leclerc;ChIJV25JqiVAsRIRZqJ8esBrlgA;Banque Populaire du Sud;2.1;16.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00837;DOUE EN ANJOU;30, pl du Champ de Foire;ChIJ85CKX7brB0gRpyXawmS66To;Banque Populaire Grand Ouest;2.6;5.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00840;ANGERS ANJOU ENTREPRISES;41, rue du Nid de Pie;ChIJj0EgD8J_CEgR7_oEULG3Sts;Banque Populaire Grand Ouest - Agence agriculture;0.0;0.0;
Banque Populaire;17807;Banque Populaire Occitane;00606;REQUISTA;4, bd Vicomte de Cadars;ChIJXSeUVX4LshIRxBsqkx2bN_Y;Banque Populaire Occitane;3.7;3.0;
Banque Populaire;16607;Banque Populaire du Sud;00255;MONTPELLIER CORUM;7, ave de Nîmes;ChIJ33K9gAyvthIR20AzVVhVJDw;Banque Populaire du Sud;3.6;5.0;
