code_etab;nom_etab;code_agence;nom_agence;rue;nom_banque;place_id;rating;user_ratings_total;lat_lng
14505;LOIRE CENTRE;332;LE BLANC;6-10, RUE ST HONORE;Caisse d'Epargne;ChIJ33CdLxlv_EcRcBh0cniVPNw;3.0;16.0;46.6325096,1.0630143
18707;Banque Populaire Val de France;00001;CHARTRES;5, pl des Epars;Banque Populaire;ChIJgy2mK0QM5EcRvD6BiIWjYCc;4.3;16.0;48.4440031,1.4845035
14607;Banque Populaire Méditerranée;00383;LA SEYNE SUR MER GARIBALDI;13, ave Garibaldi;Banque Populaire;ChIJBUB42lgDyRIRj0ffiDO6Co0;2.3;16.0;43.0990884,5.8834569
13335;AQUITAINE POITOU-CHARENTES;64181;ORTHEZ;RUE DES JACOBINS;Caisse d'Epargne;ChIJPW-r-8iSVg0RzkZ9dW52Bpw;2.5;16.0;43.4881091,-0.7741130
10807;Banque Populaire Bourgogne Franche-Comté;00010;LONS LE SAUNIER COMMERCE;38, rue du Commerce;Banque Populaire;ChIJT4TOk-3XjEcRy7chRB-Krvw;3.1;16.0;46.6748526,5.5534798
11315;PROVENCE ALPES CORSE REUNION;515;EGUILLES;55 AVENUE DU PERE GIRAUD;Caisse d'Epargne;ChIJzZbQ0ArzyRIRh_7_R_UUYKg;3.6;16.0;43.5708590,5.3552156
13507;Banque Populaire du Nord;00126;LILLE FIVES;147, rue Pierre Legrand;Banque Populaire;ChIJXYak5_vVwkcRQUbQbCR_cF0;3.0;16.0;50.6328553,3.0914522
16807;Banque Populaire Auvergne Rhône Alpes;00451;JONAGE;Pl du Général de Gaulle;Banque Populaire;ChIJywySoAG49EcRpVyA3_xeJRM;1.9;16.0;45.7961886,5.0477210
18715;AUVERGNE-LIMOUSIN;372;SAINT JUNIEN;AVENUE YOURI GAGARINE;Caisse d'Epargne;ChIJJSAr2Nnq_kcRkKaoJCfI18I;1.9;16.0;45.8901736,0.8989121
10807;Banque Populaire Bourgogne Franche-Comté;00033;BESANCON LAFAYETTE;7, rue Alfred de Vigny;Banque Populaire;ChIJ8yVY6_NjjUcR-JC335VICow;3.9;16.0;47.2164969,5.9634335
16807;Banque Populaire Auvergne Rhône Alpes;00478;VILLEFRANCHE CALADE NORD;10, rue Ronceveaux;Banque Populaire;ChIJG1EnSCCF9EcRmj7QqzMRkLI;1.5;16.0;45.9955249,4.7188823
10107;BRED-Banque Populaire;00327;FONTAINEBLEAU HOTEL DE VILLE;16, rue Grande;Banque Populaire;ChIJA_d7c4n05UcRghPF9MyukdY;1.8;16.0;48.4042869,2.7006975
16607;Banque Populaire du Sud;00018;PERPIGNAN ST ASSISCLE;87, rue Pascal Marie Agasse;Banque Populaire;ChIJvZZtU2xusBIRrDFK8XfmCj4;2.9;16.0;42.6940740,2.8702598
12135;BOURGOGNE - FRANCHE-COMTE;30054;CHEVIGNY SAINT SAUVEUR;41 AVENUE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJqwEFo4Of8kcRBQVy8hVb8xY;3.3;16.0;47.2981881,5.1349275
11315;PROVENCE ALPES CORSE REUNION;264;LES COLLINES DE LA NERTHE;ESPACE LES VIGNEROLLES;Caisse d'Epargne;ChIJu0_JdZfoyRIRhZDr4JksVnc;2.8;16.0;43.3972427,5.2511320
10807;Banque Populaire Bourgogne Franche-Comté;00009;MORTEAU;17, rue de l'Helvétie;Banque Populaire;ChIJoWQKPVfsjUcRLppnJTJOvnA;2.8;16.0;47.0548728,6.6090217
14707;Banque Populaire Alsace Lorraine Champagne;00024;METZ CLERCS;15, rue des Clercs;Banque Populaire;ChIJJcAN-xrclEcRijQhQdEYK6c;2.1;16.0;49.1174088,6.1738316
11425;NORMANDIE;76082;SAINT ANDRE DE L'EURE;50 RUE DU CHANOINE BOULOGNE;Caisse d'Epargne;ChIJGcVtElxO4UcRO0Ay6ZCbI4o;3.3;16.0;48.9071650,1.2753019
13507;Banque Populaire du Nord;00110;LAMBERSART;344, ave de Dunkerque;Banque Populaire;ChIJT4ZnmFjVwkcRxmr41SgtsYY;3.3;16.0;50.6394094,3.0204814
14707;Banque Populaire Alsace Lorraine Champagne;03909;REIMS CARTERET/JEAN JAURES;1 bd Carteret;Banque Populaire;ChIJXXurFrZ16UcRGgFUtOfA7kQ;2.9;16.0;49.2601941,4.0478043
10107;BRED-Banque Populaire;00278;NEUILLY SUR SEINE PLACE DE MADRID;166 bis, ave Charles de Gaulle;Banque Populaire;ChIJof_zRWxl5kcRqAIwdkzm9jI;2.1;16.0;48.8849423,2.2610427
10107;BRED-Banque Populaire;00300;SOISSONS;13, rue Saint Martin;Banque Populaire;ChIJ879MEMde6EcR5_Dlamyiy5c;1.5;16.0;49.3775691,3.3286032
14265;LOIRE DROME ARDECHE;30413;VALENCE CHURCHILL;BOULEVARD WINSTON CHURCHILL;Caisse d'Epargne;ChIJcfrwtZ9X9UcRkUSQPjiTX-4;1.8;16.0;44.9230789,4.9335075
14707;Banque Populaire Alsace Lorraine Champagne;50855;ST LOUIS;48, rue de Mulhouse;Banque Populaire;ChIJn__mkF65kUcRw7n9CK5G6dE;3.7;16.0;47.5886686,7.5609759
11315;PROVENCE ALPES CORSE REUNION;219;FUVEAU EUROPE;CC EUROPE 395 RD96;Caisse d'Epargne;ChIJbQKu3XeayRIREBU4OG-tMRI;2.7;16.0;43.4451721,5.5523913
11315;PROVENCE ALPES CORSE REUNION;155;PAYS D'APT;41 AVENUE DE ROUMANILLE;Caisse d'Epargne;ChIJKa_fdfU9yhIRfGSQNApFDKk;2.6;16.0;43.8854048,5.3766540
13485;LANGUEDOC ROUSSILLON;559;SAINT CYPRIEN;AVENUE DU ROUSSILLON;Caisse d'Epargne;ChIJ1bMbwJB7sBIRkEieMWfXAVs;2.3;16.0;42.6186231,3.0072387
13335;AQUITAINE POITOU-CHARENTES;33271;CARNOT;177 BD CARNOT;Caisse d'Epargne;ChIJAWdQQSKzqxIRou3HAtkJcyQ;2.9;16.0;44.2074674,0.6206605
18315;COTE D'AZUR;106;SAINT-RAPHAEL;34 BOULEVARD FELIX MARTIN;Caisse d'Epargne;ChIJ7Wg_ZeyXzhIR4VfD0_GaQSs;2.7;16.0;43.4236213,6.7674258
13485;LANGUEDOC ROUSSILLON;331;CERET;38, RUE SAINT FERREOL;Caisse d'Epargne;ChIJN8h4I1CguhIR84NNYKnEAX0;2.3;16.0;42.4871218,2.7477737
11315;PROVENCE ALPES CORSE REUNION;167;SAINT JUST;1 AVENUE JEAN BAPTISTE FOUQUE;Caisse d'Epargne;ChIJX0Veup2_yRIRPjugOX__iWM;2.6;16.0;43.3193514,5.4079472
10107;BRED-Banque Populaire;00653;ASNIERES SUR SEINE G PERI;105, bd Voltaire;Banque Populaire;ChIJPXbMDWdv5kcRZ0-TwJTPRos;2.1;16.0;48.9162102,2.2897808
17515;ILE DE FRANCE;542;LUZARCHES;21, RUE DU CERF;Caisse d'Epargne;ChIJlTfWrNxG5kcR4EQwNACvJpM;2.3;16.0;49.1124360,2.4225590
18707;Banque Populaire Val de France;00009;TRAPPES;1, ave Jean Jaurès;Banque Populaire;ChIJYwNDBFaB5kcRMMm5zhe4VoY;3.1;16.0;48.7766229,2.0033875
15135;GRAND EST EUROPE;57443;METZ REPUBLIQUE;8, RUE WINSTON CHURCHILL;Caisse d'Epargne;ChIJATx0DwPclEcRzntw-qghRf4;3.2;15.0;49.1161098,6.1730767
12135;BOURGOGNE - FRANCHE-COMTE;30331;COSNE SUR LOIRE;9 BOULEVARD DE LA REPUBLIQUE;Caisse d'Epargne;ChIJ6-o5svcd8EcRdcCnD45qDcg;1.8;15.0;47.4103455,2.9256053
11425;NORMANDIE;14290;CAEN COTE DE NACRE;43 AVENUE COTE DE NACRE;Caisse d'Epargne;ChIJUSd2ArNCCkgRLa9Pgg4MCJ8;4.1;15.0;49.2002261,-0.3610745
17515;ILE DE FRANCE;285;CHILLY-MAZARIN;12, AVENUE MAZARIN;Caisse d'Epargne;ChIJr3t3py925kcRAmPPS7Lfj3g;2.5;15.0;48.7036766,2.3185982
13335;AQUITAINE POITOU-CHARENTES;33178;LESPARRE;3, COURS DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJ14EWsTuVAUgRONR7rrCcyYc;2.1;15.0;45.3078156,-0.9413741
11425;NORMANDIE;76150;PAVILLY;13 RUE JEAN MAILLARD;Caisse d'Epargne;ChIJZfA9-t7u4EcRVJmwGmTOsI8;2.3;15.0;49.5685671,0.9539974
10107;BRED-Banque Populaire;00106;PARIS MENILMONTANT;72, ave de la République;Banque Populaire;ChIJM-WbmPpt5kcRuAVd9H-yBXc;2.3;15.0;48.8643645,2.3783910
13807;Banque Populaire Grand Ouest;10692;VANNES KERCADO;1, ave Winston Churchill;Banque Populaire;ChIJJe5b-B4cEEgRuPRuLGRWHbo;3.8;15.0;47.6488201,-2.7702086
13807;Banque Populaire Grand Ouest;00054;CHATEAUBRIANT;14C, pl de la Motte;Banque Populaire;ChIJ1cHeclVKD0gRsVOVrD-5Jm8;4.0;15.0;47.7183423,-1.3771324
13507;Banque Populaire du Nord;00103;MAUBEUGE;1, ave Albert 1er;Banque Populaire;ChIJF25lOixowkcRY39hPf3BoZI;3.1;15.0;50.2789642,3.9737375
13335;AQUITAINE POITOU-CHARENTES;33218;BLAYE;10 RUE DE L'HÔTEL DE VILLE;Caisse d'Epargne;ChIJefv_qz_SAUgR2u0dPlRiNpw;2.6;15.0;45.1271252,-0.6629305
13825;RHONE ALPES;30232;GIVORS CANAL;12, AVENUE VICTOR HUGO;Caisse d'Epargne;ChIJm5VYTrrm9EcRmDyORj43oRk;2.9;15.0;45.5882148,4.7712860
18315;COTE D'AZUR;144;LE PRADET;PLACE DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJsa04joAZyRIRCu6xZ-M5SZs;3.4;15.0;43.1065771,6.0225653
10807;Banque Populaire Bourgogne Franche-Comté;00031;BESANCON PALENTE;185, rue de Belfort;Banque Populaire;ChIJQ8-wRNJijUcRhI_fFUexO50;3.9;15.0;47.2585976,6.0443862
13335;AQUITAINE POITOU-CHARENTES;33205;FLOIRAC;1 AVENUE GASTON CABANNES;Caisse d'Epargne;ChIJ9XFJWtklVQ0Rw3Qd3GlB1wk;3.5;15.0;44.8300623,-0.5272201
15135;GRAND EST EUROPE;57436;METZ CATHEDRALE;5, PLACE JEAN PAUL II;Caisse d'Epargne;ChIJD23hIajelEcRLjOjn_HRJjw;1.9;15.0;49.1193735,6.1749120
15135;GRAND EST EUROPE;8822;CHARLEVILLE MEZIERES;3, PLACE DE L'HOTEL DE VILLE;Caisse d'Epargne;ChIJ6990yW4P6kcR4dLwfQs_XK8;2.4;15.0;49.7602556,4.7184012
11425;NORMANDIE;76050;GISORS;8 RUE DES FRERES PLANQUAIS;Caisse d'Epargne;ChIJcfksk6_g5kcRfiKtWJTAnIs;3.2;15.0;49.2799051,1.7774205
16607;Banque Populaire du Sud;00337;CARCASSONNE PECH MARY;Rue Camille Flammarion;Banque Populaire;ChIJc8vqyfQrrhIRcsz0TsfYWg0;3.7;15.0;43.2080779,2.3869523
11425;NORMANDIE;76112;LE HAVRE LES HALLES;1 PLACE DES HALLES;Caisse d'Epargne;ChIJ99s7KyEv4EcRJW3YjjTFq-4;3.9;15.0;49.4901127,0.1037907
11315;PROVENCE ALPES CORSE REUNION;230;SAINT MARTIN DE CRAU;1 AVENUE NOSTRADAMUS;Caisse d'Epargne;ChIJ81vzRmIJthIRB_wmNxL4c0s;1.7;15.0;43.6385483,4.8122861
13335;AQUITAINE POITOU-CHARENTES;64321;SAINT-JEAN-DE-LUZ;11, BOULEVARD VICTOR HUGO;Caisse d'Epargne;ChIJr4OD1fMRUQ0RiWxQcI8jneM;2.1;15.0;43.3875574,-1.6615611
13335;AQUITAINE POITOU-CHARENTES;64274;MONT-DE-MARSAN FOCH;355, AVENUE DU MARECHAL FOCH;Caisse d'Epargne;ChIJD4q-swTRVQ0REZ6XLaZq9Eg;3.7;15.0;43.8952435,-0.4935620
13807;Banque Populaire Grand Ouest;10916;LANNION CMGO;13, Quai d'Aiguillon;Banque Populaire;ChIJBfKX--srEkgR8t-R8aPfNBU;4.4;15.0;48.7322118,-3.4614796
13507;Banque Populaire du Nord;00043;WATTIGNIES;77, rue du Général de Gaulle;Banque Populaire;ChIJFxTzV1nUwkcRgjFT5RmViwI;4.0;15.0;50.5830219,3.0511764
15135;GRAND EST EUROPE;113;BARR;2 RUE DE L'HOPITAL;Caisse d'Epargne;ChIJd_QlwRBSkUcRdKkd4QCDE2g;3.5;15.0;48.4084507,7.4537498
13807;Banque Populaire Grand Ouest;00315;LA CHAPELLE SUR ERDRE;18, rue Martin Luther King;Banque Populaire;ChIJyRUXT-zxBUgRgij3HH3r-uo;3.4;15.0;47.2983510,-1.5510817
17515;ILE DE FRANCE;658;SÈVRES;86, GRANDE RUE;Caisse d'Epargne;ChIJ82zPhgx75kcRrkPn-eLFl3Y;3.1;15.0;48.8240627,2.2095504
10207;Banque Populaire Rives de Paris;00138;PANTIN;55, ave Jean Lolive;Banque Populaire;ChIJhQsSPrJt5kcRXePVQ0t0Ouo;1.7;15.0;48.8913989,2.4022695
14707;Banque Populaire Alsace Lorraine Champagne;50004;STRASBOURG ANVERS;26 A, bd d'Anvers;Banque Populaire;ChIJo3CI8uTIlkcRjafrmOeEXe8;3.2;15.0;48.5859792,7.7712791
13825;RHONE ALPES;30294;CHAZAY D'AZERGUES;RUE D'AINAY;Caisse d'Epargne;ChIJYwHNK_qN9EcRnc89sacFpdA;3.1;15.0;45.8760401,4.7138518
14445;BRETAGNE-PAYS DE LOIRE;22209;RENNES SARAH BERNHARDT;CENTRE COMMERCIAL;Caisse d'Epargne;ChIJ5Xn7pcPfDkgRhC5C_9sQ-h0;1.7;15.0;48.0914240,-1.6818866
10107;BRED-Banque Populaire;00321;MELUN ST JEAN;4, pl Saint Jean;Banque Populaire;ChIJ3cvPamX65UcRDX4_UH_qh4U;1.7;15.0;48.5389063,2.6622022
13335;AQUITAINE POITOU-CHARENTES;64221;DAX-CENTRE;16, RUE DE LA HALLE;Caisse d'Epargne;ChIJGX7L2_2lVg0RJT4hvtc50qg;2.9;15.0;43.7076446,-1.0530920
10107;BRED-Banque Populaire;00269;COLOMBES HOTEL DE VILLE;34, rue Saint Denis;Banque Populaire;ChIJoVAd5MNl5kcRiQq9zO7RfVI;2.5;15.0;48.9239290,2.2557016
16275;HAUTS DE FRANCE;59632;LILLE LE BUISSON;7 RUE DU BUISSON;Caisse d'Epargne;ChIJqcGm2A8qw0cR5UyWjSbfIGs;1.5;15.0;50.6481780,3.0859204
16275;HAUTS DE FRANCE;80237;PONT DE METZ;30 PLACE DU GENERAL LECLERC;Caisse d'Epargne;ChIJW3fNcZ6D50cRh8sFG5gFJ0Q;2.8;15.0;49.8755256,2.2489259
13807;Banque Populaire Grand Ouest;10789;ST MALO PARAME;13 rue Robert Schuman;Banque Populaire;ChIJ3Xf3SNKDDkgR3ntgfKWvYCU;4.2;15.0;48.6582707,-1.9855308
14445;BRETAGNE-PAYS DE LOIRE;22018;BREST BELLEVUE;15, PLACE NAPOLEON III;Caisse d'Epargne;ChIJrUkCcgm8FkgRGaIZtr4pD7A;2.8;15.0;48.4044135,-4.5075013
18715;AUVERGNE-LIMOUSIN;210;CUSSET;26,PLACE VICTOR HUGO;Caisse d'Epargne;ChIJ6RjvkOzM9kcRrpdSuC87O_I;3.8;15.0;46.1324699,3.4568045
14707;Banque Populaire Alsace Lorraine Champagne;01001;SAINT PARRES AUX TERTRES;61 bis, ave de Gaulle;Banque Populaire;ChIJ_WVA08yY7kcRsYvp-BVSdfQ;3.4;15.0;48.2983118,4.1194369
13135;MIDI PYRENEES;406;SAMATAN;RUE DU PRADEL;Caisse d'Epargne;ChIJGa6TYG5AqRIR3gM5d96qTjc;2.5;15.0;43.4916337,0.9308487
13507;Banque Populaire du Nord;00125;WATTRELOS;16, pl Jean Delvainquière;Banque Populaire;ChIJE1iPxBkmw0cRoVjoQy6Tqf4;3.7;15.0;50.7008755,3.2152399
14607;Banque Populaire Méditerranée;00357;MOUANS SARTOUX;459, avenue de Cannes;Banque Populaire;ChIJsXKkJHopzBIR4pwQxjrFDWs;3.6;15.0;43.6168581,6.9738314
13825;RHONE ALPES;30123;ST ETIENNE DE ST GEOIRS;AVENUE DU  DOCTEUR GUYONNET;Caisse d'Epargne;ChIJNalfX9vaikcRu410ZqbctTI;1.8;15.0;45.3389442,5.3443188
15135;GRAND EST EUROPE;10570;NOGENT SUR SEINE;3, GRANDE RUE SAINT LAURENT;Caisse d'Epargne;ChIJHXvX2PAn70cRG-rMvpegnFQ;3.1;15.0;48.4933090,3.4997620
10207;Banque Populaire Rives de Paris;00044;PARIS BOSQUET;24 bis, rue Cler;Banque Populaire;ChIJ2TvLuiNw5kcRyCoZ9FTj_-0;3.3;15.0;48.8574862,2.3058995
10107;BRED-Banque Populaire;00234;VINCENNES RIGOLLOTS;138, rue Defrance;Banque Populaire;ChIJvcMxUaty5kcRE-2-BTJdeS4;3.5;15.0;48.8491285,2.4556543
17807;Banque Populaire Occitane;00077;AUTERIVE;10, route de Toulouse;Banque Populaire;ChIJF3XuuA_DrhIRYAso4wDtexc;2.5;15.0;43.3511119,1.4709889
16807;Banque Populaire Auvergne Rhône Alpes;00136;SUD BELLEDONNE ECHIROLLES;31, rue Normandie Niemen;Banque Populaire;ChIJafbd3UiLikcRBitRZ5U9m2g;4.0;15.0;45.1483704,5.7198524
16607;Banque Populaire du Sud;00457;AG AUCHAN BEZIERS BDP;4, AVENUE DE LA VOIE DOMITIENNE;Banque Populaire;ChIJdT_6P2sOsRIRmd27z-LuK4M;2.8;15.0;43.3455935,3.2368409
16607;Banque Populaire du Sud;00038;CARCASSONNE VERDUN;10, rue de Verdun;Banque Populaire;ChIJNTkicTksrhIR1G9xX3JQD4c;2.1;15.0;43.2127626,2.3545546
11425;NORMANDIE;76024;DIEPPE CENTRE VILLE;50 GRAND RUE;Caisse d'Epargne;ChIJ-WBnzwCi4EcRR1pmmQ6vP4o;3.6;15.0;49.9269434,1.0779224
11315;PROVENCE ALPES CORSE REUNION;363;VALREAS;37 COURS DU BERTEUIL;Caisse d'Epargne;ChIJtY4jVmt8tRIRv8EmvjRgHmA;2.7;15.0;44.3850657,4.9922102
17515;ILE DE FRANCE;418;BUSSY-SAINT-GEORGES;5-9, RUE JEAN MONNET;Caisse d'Epargne;ChIJuyjLuLAE5kcRVHEr842_FG4;2.3;15.0;48.8393156,2.7101467
10548;Banque de Savoie;6300;LYON LUMIERE;141, Avenue des Frères Lumière;Banque de Savoie;ChIJ5Y8YpEPq9EcRtiELbK5ey4U;3.3;15.0;45.7433996,4.8748678
15135;GRAND EST EUROPE;54636;TOMBLAINE;32, AVENUE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJCeGFGkyYlEcRZuQUUCoyNDc;2.1;15.0;48.6868910,6.2101166
15135;GRAND EST EUROPE;57633;THIONVILLE COTE DES ROSES;9, RUE SAINTE BARBE;Caisse d'Epargne;ChIJv5-5Tck6lUcRZPvo6m5MSYM;2.3;15.0;49.3703817,6.1509108
13335;AQUITAINE POITOU-CHARENTES;33372;PERIGUEUX SAINT GEORGES;35, COURS SAINT GEORGES;Caisse d'Epargne;ChIJhU8Jn1Fw_0cR0ZDpwNIIcEw;3.1;15.0;45.1789308,0.7272252
14607;Banque Populaire Méditerranée;00311;NICE CALIFORNIE;244, ave de la Californie;Banque Populaire;ChIJZ6D-_FbQzRIRv4gn6FBmyEU;1.9;15.0;43.6796455,7.2295690
14505;LOIRE CENTRE;410;VENDOME-FAUBOURG-CHARTRAIN;8, FAUBOURG CHARTRAIN;Caisse d'Epargne;ChIJiXp9jjNq40cRByVxysaN0vg;2.3;15.0;47.7952657,1.0676503
15135;GRAND EST EUROPE;57224;CLOUANGE;3,RUE DU MARECHAL FOCH;Caisse d'Epargne;ChIJddYSc54olUcR8seZcEWYAx8;2.1;15.0;49.2609130,6.0943376
16807;Banque Populaire Auvergne Rhône Alpes;00144;MANOSQUE CENTRE;8, bd Elémir Bourges;Banque Populaire;ChIJ0eXoy7DNyxIRsszEKrI0SyE;2.2;15.0;43.8317532,5.7822948
17515;ILE DE FRANCE;302;NANGIS;45, RUE DU GÉNÉRAL LECLERC;Caisse d'Epargne;ChIJjy8tsqtP70cRozMxxJl94Tk;2.7;15.0;48.5561057,3.0114643
10107;BRED-Banque Populaire;00227;CHARENTON MAIRIE;67, rue de Paris;Banque Populaire;ChIJQ-xK4fty5kcRtMGD7famNSQ;1.9;15.0;48.8205038,2.4147778
13135;MIDI PYRENEES;49;VILLEFRANCHE DE LAURAGAIS;78 RUE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJ8S1He9TzrhIR4yCtj6SxmeQ;2.3;15.0;43.3987504,1.7171434
13825;RHONE ALPES;30169;IRIGNY;1, RUE BAUDRAND;Caisse d'Epargne;ChIJ42A061zo9EcRMUT4DA1SPqo;2.9;15.0;45.6731404,4.8232398
15135;GRAND EST EUROPE;54506;CHALIGNY-NEUVES MAISONS;4, PLACE DES TRICOTERIES;Caisse d'Epargne;ChIJrTBel6ChlEcREw_B88tmI-k;3.1;15.0;48.6176287,6.0924668
15135;GRAND EST EUROPE;88556;RAON L'ETAPE;36, RUE JULES FERRY;Caisse d'Epargne;ChIJm7GSn--Mk0cRS3E18LSvYTE;3.4;15.0;48.4062342,6.8446044
12135;BOURGOGNE - FRANCHE-COMTE;30230;BEAUNE LA HALLE;1 PLACE DE LA HALLE;Caisse d'Epargne;ChIJDX7wEEXz8kcRwss_jHJoF1c;1.3;15.0;47.0228095,4.8363120
16275;HAUTS DE FRANCE;62326;AUCHEL;ANGLE DU BD BASLY ET RUE PASTEUR;Caisse d'Epargne;ChIJaSiQ_WYa3UcRu8g_DwIMlPc;2.7;15.0;50.5051339,2.4694897
15135;GRAND EST EUROPE;195;CERNAY;16, RUE DE THANN;Caisse d'Epargne;ChIJMb20rgWBkUcRkxWNMZCC2Cc;2.1;15.0;47.8095768,7.1743433
10107;BRED-Banque Populaire;00658;DOUVRES LA DELIVRANDE;6, ave de la Basilique;Banque Populaire;ChIJyx7VW2xeCkgRcbj6AhNLuqU;2.7;15.0;49.2966756,-0.3732888
13335;AQUITAINE POITOU-CHARENTES;64193;OLORON-SAINT-GRAT;20 BIS, RUE SAINT GRAT;Caisse d'Epargne;ChIJgQ191-v_Vg0Rx72-PuKuEHo;2.4;15.0;43.1876077,-0.6179866
18315;COTE D'AZUR;19;NICE SAINT-MAURICE;70 AV, BORRIGLIONE;Caisse d'Epargne;ChIJ4fcJzP7PzRIRYT1mMNsnslA;2.9;15.0;43.7179003,7.2616192
15135;GRAND EST EUROPE;8815;CARIGNAN;7, PLACE DE LA FONTAINE;Caisse d'Epargne;ChIJ7-k5Vb9h6kcRPCGK2kBFzFE;3.1;15.0;49.6325442,5.1657849
11425;NORMANDIE;76075;LE NEUBOURG;15 RUE DUPONT DE L'EURE;Caisse d'Epargne;ChIJESmGA7AR4UcROL1umZRHuy0;4.0;15.0;49.1493235,0.9040405
13825;RHONE ALPES;30208;PONT D'OULLINS;76,GRANDE RUE;Caisse d'Epargne;ChIJPfFi62_p9EcRBn9O8od83g0;3.8;15.0;45.7161755,4.8095049
17515;ILE DE FRANCE;204;BREUILLET;8, GRANDE RUE;Caisse d'Epargne;ChIJWV44JI_R5UcRhzgh6zfqq2k;3.2;15.0;48.5658790,2.1704895
14607;Banque Populaire Méditerranée;00065;MARSEILLE PRADO 26;26, ave du Prado;Banque Populaire;ChIJT6WD663AyRIRB4CdXf9w4dg;1.6;15.0;43.2840060,5.3843767
13825;RHONE ALPES;30106;ST LAURENT DE CHAMOUSSET;PLACE NEUVE;Caisse d'Epargne;ChIJS2u6qDVZ9EcRnA3pUMFGZnM;3.1;15.0;45.7388735,4.4658415
13135;MIDI PYRENEES;401;AUCH PATTE D'OIE;1, PLACE DE VERDUN;Caisse d'Epargne;ChIJXdLQ2aSCqRIRF87pPvEj2iI;2.4;15.0;43.6483898,0.5925019
12135;BOURGOGNE - FRANCHE-COMTE;30602;BESANCON PLACE DU MARCHE;15 RUE DES BOUCHERIES;Caisse d'Epargne;ChIJg0wAfz1jjUcRfGgsrhWCplg;2.5;15.0;47.2399497,6.0216217
14445;BRETAGNE-PAYS DE LOIRE;22139;LANGUEUX;3 PL DE L EGLISE;Caisse d'Epargne;ChIJQ1mVvvIcDkgR29njep4Tgb8;1.0;15.0;48.4946984,-2.7145269
16807;Banque Populaire Auvergne Rhône Alpes;00009;CHAMBERY CENTRE;15, ave des Ducs de Savoie;Banque Populaire;ChIJUaDaCvmoi0cRAC3iOYNDC5I;2.2;15.0;45.5677801,5.9223229
11425;NORMANDIE;76013;FORGES-LES-EAUX;25 PLACE BREVIERE;Caisse d'Epargne;ChIJJYibG8Q250cRB3nlrNw0mqo;3.0;15.0;49.6135450,1.5447330
